CampaignID,Market,Boid,Campaign,Product,MailDate
"295","GL","86","GLJ220702-BE-PLF2","PGLLF2","2022-06-30T00:00:00+07:00"
"296","GL","86","GLJ220801HD-BE-PCD","PGCLDR","2022-07-26T00:00:00+07:00"
"297","GL","86","GLJ221001R-BE-7GC","7GGLCR","2022-09-29T00:00:00+07:00"
"298","GL","86","GLJ230602-BE-NEV2","NGELV2","2023-05-26T00:00:00+07:00"
"299","GL","86","GLJ230901-BE-AMA","AGMLA","2023-08-28T00:00:00+07:00"
"300","GL","86","GLJ231001-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"301","GL","86","GLJ231101-BE-SUS20","SGULS20","2023-11-13T00:00:00+07:00"
"302","GL","86","GLJ240301H-BE-LTO3#","LGTLO3#","2024-03-13T00:00:00+07:00"
"303","GL","94","GLJ220120-OSL-13M","1G3LM","2022-01-02T00:00:00+07:00"
"304","GL","94","GLJ230602R-BE-NEV2","NGELV2R","2023-05-30T00:00:00+07:00"
"305","GL","94","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"306","GL","94","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"307","GL","94","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"308","GL","94","GLJ230220B-INT-MRC3#","MGMLA","2023-03-22T10:54:26+07:00"
"309","GL","94","GLJ230302-BE-AOF2","AGOLF2","2023-02-27T00:00:00+07:00"
"310","GL","94","GLJ231001R-BE-TV2C","TGVL2RC","2023-10-02T00:00:00+07:00"
"311","GL","94","GLJ240203-INT-PDL","PGDLL","2024-01-26T00:00:00+07:00"
"312","GL","94","GLJ220120-OSL-13M","CGHLA","2022-02-09T10:22:44+07:00"
"313","GL","94","GLJ220502H-BE-SUS14","SGULS14","2022-05-12T00:00:00+07:00"
"314","GL","94","GLJ220902-BE-7PS#","7GPLS#","2022-09-12T00:00:00+07:00"
"315","GL","94","GLJ230901-BE-AMA","AGMLA","2023-08-28T00:00:00+07:00"
"316","GL","94","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"317","GL","94","GLJ230702-BE-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"318","GL","94","GLJ230702R-BE-ISS","IGSLSRC","2023-06-29T00:00:00+07:00"
"319","GL","94","GLJ220120-OSL-13M","HGLLP3","2022-02-10T08:52:32+07:00"
"320","GL","94","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"321","GL","94","GLJ230901-BE-5HE2#","5GHLE2#","2023-09-13T00:00:00+07:00"
"322","GL","94","GLJ240303-INT-7RIE#","7GRLIE#","2024-02-26T00:00:00+07:00"
"323","GL","94","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"324","GL","94","GLJ230301-BE-TEI2#","TGELI2#","2023-03-13T00:00:00+07:00"
"325","GL","94","GLJ230402-BE-CRK","CGRLKC","2023-03-27T00:00:00+07:00"
"326","GL","94","GLJ230802-BE-ALU","AGLLU","2023-07-26T00:00:00+07:00"
"327","GL","94","GLJ240503-INT-HB22#","HGBL22#","2024-04-25T00:00:00+07:00"
"328","GL","94","GLJ220502-BE-PLT","PGLLT","2022-04-28T00:00:00+07:00"
"329","GL","94","GLJ220702-BE-PLF2","PGLLF2","2022-06-30T00:00:00+07:00"
"330","GL","94","GLJ230402-BE-TOL2","TGOLL2C","2023-04-17T00:00:00+07:00"
"331","GL","94","GLJ230402R-BE-CRK","CGRLKRC","2023-03-31T00:00:00+07:00"
"332","GL","94","GLJ230502D-BE-BFO","BGFLOR","2023-04-28T00:00:00+07:00"
"333","GL","94","GLJ230602-BE-NEV2","NGELV2","2023-05-26T00:00:00+07:00"
"334","GL","94","GLJ230802D-BE-ALU","AGLLUR","2023-07-26T00:00:00+07:00"
"335","GL","94","GLJ220802H-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"336","GL","94","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"337","GL","94","GLJ230202-BE-GIL","GGILL","2023-01-27T00:00:00+07:00"
"338","GL","94","GLJ230220B-INT-MRC3#","HGBL2","2023-03-27T09:07:35+07:00"
"339","GL","94","GLJ230502-BE-BFO","BGFLO","2023-04-28T00:00:00+07:00"
"340","GL","94","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"341","GL","94","GLJ230220-INT-MRC3#","SGBLF#","2023-03-21T12:02:28+07:00"
"342","GL","94","GLJ230220B-INT-MRC3#","CGOLA","2023-04-28T14:01:45+07:00"
"343","GL","94","GLJ230405H-BYD","BGYLD","2023-03-27T00:00:00+07:00"
"344","GL","94","GLJ220120-OSL-13M","TGMLC","2022-03-07T11:34:07+07:00"
"345","GL","94","GLJ220120-OSL-13M","TGRLN2","2022-02-21T08:56:34+07:00"
"346","GL","94","GLJ220401-BE-HCT","HGCLT","2022-03-29T00:00:00+07:00"
"347","GL","94","GLJ221201-BE-LON","CGALU2","2022-12-29T10:36:53+07:00"
"348","GL","94","GLJ230220-INT-MRC3#","CGRLI2#","2023-03-21T12:02:28+07:00"
"349","GL","94","GLJ230220B-INT-MRC3#","OGALT4","2023-04-10T13:44:01+07:00"
"350","GL","94","GLJ231201-BE-ATL4","AGTLL4","2023-11-27T00:00:00+07:00"
"351","GL","94","GLJ240101-BE-CTMC","CGTLMAC","2024-01-01T00:00:00+07:00"
"352","GL","94","GLJ240401-BE-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"353","GL","94","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"354","GL","94","GLJ230302R-BE-AOF2","AGOLF2R","2023-02-28T00:00:00+07:00"
"355","GL","94","GLJ230502-BE-SUS18","SGULS18","2023-05-12T00:00:00+07:00"
"356","GL","94","GLJ230802-BE-SUS19","SGULS19","2023-08-14T00:00:00+07:00"
"357","GL","94","GLJ230901R-BE-AMA","AGMLAR","2023-08-28T00:00:00+07:00"
"358","GL","94","GLJ231001-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"359","GL","94","GLJ231101-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"360","GL","94","GLJ220405H-39L","3G9LL","2022-03-28T00:00:00+07:00"
"361","GL","94","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"362","GL","94","GLJ230601-BE-LIB2#","LGILB2#","2023-06-12T00:00:00+07:00"
"363","GL","94","GLJ230701-BE-ITR2#","IGTLR2#","2023-07-19T00:00:00+07:00"
"364","GL","94","GLJ240405-REA-DBD2#","DGBLD2#","2024-03-26T00:00:00+07:00"
"365","GL","98","GLJ210801-BE-SUS11","SGULS11","2021-07-30T00:00:00+07:00"
"366","GL","98","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"367","GL","98","GLJ231101-BE-SUS4","SGULS4","2023-11-13T00:00:00+07:00"
"368","GL","98","GLJ220501H-BE-SUS14","SGULS14","2022-05-12T00:00:00+07:00"
"369","GL","98","GLJ240203-INT-PDL","PGDLL","2024-01-26T00:00:00+07:00"
"370","GL","98","GLJ220402-BE-HCT","HGCLT","2022-03-31T00:00:00+07:00"
"371","GL","98","GLJ220502-BE-PLT","PGLLT","2022-04-28T00:00:00+07:00"
"372","GL","98","GLJ220702-BE-PLF2","PGLLF2","2022-06-30T00:00:00+07:00"
"373","GL","98","GLJ230203-INT-GIL","GGILL","2023-01-27T00:00:00+07:00"
"374","GL","98","GLJ210801-BE-LVD2","LGVLD2","2021-08-13T00:00:00+07:00"
"375","GL","98","GLJ220301-BE-PEA","PGELA","2022-02-28T00:00:00+07:00"
"376","GL","98","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"377","GL","98","GLJ230303-INT-AOF2","AGOLF2","2023-02-27T00:00:00+07:00"
"378","GL","98","GLJ230903-INT-AMA","AGMLA","2023-08-28T00:00:00+07:00"
"379","GL","98","GLJ231204-INT-ATL4","AGTLL4","2023-11-27T00:00:00+07:00"
"380","GL","98","GLJ210901-BE-BKS","BGKLS","2021-09-01T00:00:00+07:00"
"381","GL","98","GLJ211002-BE-GOM","GGOLM","2021-10-01T00:00:00+07:00"
"382","GL","98","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"383","GL","98","GLJ230503-INT-BFO","BGFLO","2023-04-28T00:00:00+07:00"
"384","GL","98","GLJ211001-BE-FOI","FGOLI","2021-10-15T00:00:00+07:00"
"385","GL","98","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"386","GL","98","GLJ240302-INT-7RIE#","7GRLIE#","2024-02-26T00:00:00+07:00"
"387","GL","98","GLJ211102-BE-AOF","AGOLF","2021-10-29T00:00:00+07:00"
"388","GL","98","GLJ211102-BE-AOF","PGRLD2","2021-11-15T10:29:20+07:00"
"389","GL","98","GLJ220902-BE-7PS#","7GPLS#","2022-09-12T00:00:00+07:00"
"390","GL","98","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"391","GL","98","GLJ231102-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"392","GL","98","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"393","GL","98","GLJ211201-BE-ECL#","EGCLL#","2021-12-15T00:00:00+07:00"
"394","GL","98","GLJ220102-BE-MBA2","MGBLA2","2021-12-30T00:00:00+07:00"
"395","GL","98","GLJ220202-BE-LUD","LGULD","2022-01-28T00:00:00+07:00"
"396","GL","98","GLJ220301R-BE-PEA","PGELAR","2022-03-05T00:00:00+07:00"
"397","GL","98","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"398","GL","98","GLJ221003-BE-CPN","CGPLN","2022-10-13T00:00:00+07:00"
"399","GL","98","GLJ230703-INT-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"400","GL","98","GLJ240503-INT-HB22#","HGBL22#","2024-04-25T00:00:00+07:00"
"401","GL","98","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"402","GL","98","GLJ211202-BE-SCF","SGCLF","2021-12-01T00:00:00+07:00"
"403","GL","98","GLJ220102H-39L","3G9LL","2021-12-27T00:00:00+07:00"
"404","GL","98","GLJ210501-BE-SUS6","LGFLW","2021-06-21T09:10:31+07:00"
"405","GL","98","GLJ211101-BE-SUS12","SGULS12","2021-11-15T00:00:00+07:00"
"406","GL","98","GLJ220101-BE-3MC","3GMLC","2022-01-14T00:00:00+07:00"
"407","GL","98","GLJ220201-BE-SUS13","SGULS13","2022-02-14T00:00:00+07:00"
"408","GL","98","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"409","GL","98","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"410","GL","98","GLJ230102-REA-BYD","BGYLD","2022-12-27T00:00:00+07:00"
"411","GL","98","GLJ230804-INT-ALU","AGLLU","2023-07-26T00:00:00+07:00"
"412","GL","98","GLJ231002-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"413","GL","98","GLJ210501-BE-SUS6","SGULS6","2021-05-07T00:00:00+07:00"
"414","GL","98","GLJ220602-BE-ADN","AGDLN","2022-05-30T00:00:00+07:00"
"415","GL","98","GLJ230103-INT-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"416","GL","98","GLJ230403-INT-CRK","CGRLKC","2023-03-27T00:00:00+07:00"
"417","GL","98","GLJ230603-INT-NEV2","NGELV2","2023-05-26T00:00:00+07:00"
"418","GL","98","GLJ240103-INT-CTMC","CGTLMAC","2024-01-01T00:00:00+07:00"
"419","GL","98","GLJ210601-BE-THT","TGHLT","2021-05-27T00:00:00+07:00"
"420","GL","98","GLJ220802H-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"421","GL","98","GLJ240403-INT-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"422","GL","103","GLJ210801-BE-LVD2","LGVLD2","2021-08-13T00:00:00+07:00"
"423","GL","103","GLJ211102-BE-SUS12","SGULS12","2021-11-15T00:00:00+07:00"
"424","GL","103","GLJ220102H-39L","3G9LL","2021-12-27T00:00:00+07:00"
"425","GL","103","GLJ220301R-BE-PEA","PGELAR","2022-03-05T00:00:00+07:00"
"426","GL","103","GLJ220504B-INT-PLT","MGMLA","2022-05-17T11:34:59+07:00"
"427","GL","103","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"428","GL","103","GLJ240103-INT-CTMC","CGTLMAC","2024-01-01T00:00:00+07:00"
"429","GL","103","GLJ210802-BE-SUS7","SGULS7","2021-07-30T00:00:00+07:00"
"430","GL","103","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"431","GL","103","GLJ211001-BE-GOM","GGOLM","2021-09-23T00:00:00+07:00"
"432","GL","103","GLJ220803-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"433","GL","103","GLJ220901-BE-7PS#","7GPLS#","2022-09-12T00:00:00+07:00"
"434","GL","103","GLJ221001R-BE-7GC","7GGLCR","2022-09-29T00:00:00+07:00"
"435","GL","103","GLJ230804-INT-ALU","AGLLU","2023-07-26T00:00:00+07:00"
"436","GL","103","GLJ231002-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"437","GL","103","GLJ210502-BE-SUS10","SGULS10","2021-05-07T00:00:00+07:00"
"438","GL","103","GLJ210801-BE-LVD2","EGLLI2","2021-08-31T17:00:17+07:00"
"439","GL","103","GLJ210901-BE-BKS","BGKLS","2021-09-01T00:00:00+07:00"
"440","GL","103","GLJ230102-REA-BYD","BGYLD","2022-12-27T00:00:00+07:00"
"441","GL","103","GLJ230502-BE-SUS18","SGULS18","2023-05-12T00:00:00+07:00"
"442","GL","103","GLJ230602-BE-NEV2","NGELV2","2023-05-26T00:00:00+07:00"
"443","GL","103","GLJ211201-BE-SCF","SGCLF","2021-11-25T00:00:00+07:00"
"444","GL","103","GLJ220101-BE-3MC","3GMLC","2022-01-14T00:00:00+07:00"
"445","GL","103","GLJ220201-BE-LUD","LGULD","2022-01-28T00:00:00+07:00"
"446","GL","103","GLJ220202-BE-SUS13","SGULS13","2022-02-14T00:00:00+07:00"
"447","GL","103","GLJ220301-BE-PEA","PGELA","2022-02-28T00:00:00+07:00"
"448","GL","103","GLJ220401-BE-HCT","HGCLT","2022-03-29T00:00:00+07:00"
"449","GL","103","GLJ220504-INT-PLT","7GULN2","2022-05-17T11:24:29+07:00"
"450","GL","103","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"451","GL","103","GLJ240503-INT-HB22#","HGBL22#","2024-04-25T00:00:00+07:00"
"452","GL","103","GLJ221102-BE-SUS16","SGULS16","2022-11-11T00:00:00+07:00"
"453","GL","103","GLJ231102-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"454","GL","103","GLJ240102-REA-DBD2#","DGBLD2#","2024-01-01T00:00:00+07:00"
"455","GL","103","GLJ240403-INT-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"456","GL","103","GLJ220101-BE-MBA2","MGBLA2","2021-12-24T00:00:00+07:00"
"457","GL","103","GLJ220501-BE-PLT","PGLLT","2022-04-26T00:00:00+07:00"
"458","GL","103","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"459","GL","103","GLJ220802-BE-SUS15","SGULS15","2022-08-15T00:00:00+07:00"
"460","GL","103","GLJ221003-BE-CPN","CGPLN","2022-10-13T00:00:00+07:00"
"461","GL","103","GLJ230303-INT-AOF2","AGOLF2","2023-02-27T00:00:00+07:00"
"462","GL","103","GLJ230502-BE-BFO","BGFLO","2023-04-28T00:00:00+07:00"
"463","GL","103","GLJ231204-INT-ATL4","AGTLL4","2023-11-27T00:00:00+07:00"
"464","GL","103","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"465","GL","103","GLJ230704-INT-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"466","GL","103","GLJ211201-BE-ECL#","EGCLL#","2021-12-15T00:00:00+07:00"
"467","GL","103","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"468","GL","103","GLJ240203-INT-PDL","PGDLL","2024-01-26T00:00:00+07:00"
"469","GL","103","GLJ211101-BE-AOF","AGOLF","2021-10-22T00:00:00+07:00"
"470","GL","103","GLJ220504B-INT-PLT","OGALT4","2022-06-06T09:27:43+07:00"
"471","GL","103","GLJ230203-INT-GIL","GGILL","2023-01-27T00:00:00+07:00"
"472","GL","103","GLJ230601-BE-LIB2#","LGILB2#","2023-06-12T00:00:00+07:00"
"473","GL","103","GLJ240303-INT-7RIE#","7GRLIE#","2024-02-26T00:00:00+07:00"
"474","GL","103","GLJ211001-BE-FOI","FGOLI","2021-10-15T00:00:00+07:00"
"475","GL","103","GLJ220501-BE-SU2","SGUL2","2022-05-12T00:00:00+07:00"
"476","GL","103","GLJ220504B-INT-PLT","HGBL2","2022-05-23T09:35:33+07:00"
"477","GL","103","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"478","GL","103","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"479","GL","103","GLJ230903-INT-AMA","AGMLA","2023-08-28T00:00:00+07:00"
"480","GL","103","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"481","GL","103","GLJ220702-BE-PLF2","PGLLF2","2022-06-30T00:00:00+07:00"
"482","GL","103","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"483","GL","103","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"484","GL","103","GLJ220504B-INT-PLT","CGOLA","2022-07-04T09:14:41+07:00"
"485","GL","103","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"486","GL","103","GLJ230402-BE-CRK","CGRLKC","2023-03-27T00:00:00+07:00"
"487","GL","117","GLJ210903-INT-BKS","BGKLS","2021-09-01T00:00:00+07:00"
"488","GL","117","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"489","GL","117","GLJ230402-BE-CRK","CGRLKC","2023-03-27T00:00:00+07:00"
"490","GL","117","GLJ231101-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"491","GL","117","GLJ231101-BE-SUS20","SGULS20","2023-11-13T00:00:00+07:00"
"492","GL","117","GLJ210601-BE-THT","TGHLT","2021-05-27T00:00:00+07:00"
"493","GL","117","GLJ211002-BE-GOM","GGOLM","2021-10-01T00:00:00+07:00"
"494","GL","117","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"495","GL","117","GLJ220801-BE-SUS15","SGULS15","2022-08-15T00:00:00+07:00"
"496","GL","117","GLJ221001R-BE-7GC","7GGLCR","2022-09-29T00:00:00+07:00"
"497","GL","117","GLJ221003-BE-CPN","CGPLN","2022-10-13T00:00:00+07:00"
"498","GL","117","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"499","GL","117","GLJ230215-INT-ORG","OGRLG","2023-02-01T00:00:00+07:00"
"500","GL","117","GLJ230901R-BE-AMA","AGMLAR","2023-08-28T00:00:00+07:00"
"501","GL","117","GLJ231001R-BE-TV2C","TGVL2RC","2023-10-02T00:00:00+07:00"
"502","GL","117","GLJ240201-BE-PDL","PGDLL","2024-01-26T00:00:00+07:00"
"503","GL","117","GLJ211105-INT-AOF","AGOLF","2021-10-29T00:00:00+07:00"
"504","GL","117","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"505","GL","117","GLJ230102-REA-BYD","BGYLD","2022-12-27T00:00:00+07:00"
"506","GL","117","GLJ230215-INT-ORG","GGRLI","2023-02-22T12:18:33+07:00"
"507","GL","117","GLJ230402R-BE-CRK","CGOLR2@","2023-04-18T16:38:35+07:00"
"508","GL","117","GLJ230602R-BE-NEV2","NGELV2R","2023-05-30T00:00:00+07:00"
"509","GL","117","GLJ210501-BE-SUS6","SGULS6","2021-05-07T00:00:00+07:00"
"510","GL","117","GLJ220304B-INT-PEA","HGBL2","2022-04-25T10:38:14+07:00"
"511","GL","117","GLJ220403-INT-HCT","HGCLT","2022-03-31T00:00:00+07:00"
"512","GL","117","GLJ221101-BE-SUS16","SGULS16","2022-11-11T00:00:00+07:00"
"513","GL","117","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"514","GL","117","GLJ240101-BE-CTMC","CGTLMAC","2024-01-01T00:00:00+07:00"
"515","GL","117","GLJ220102-REA-39L","3G9LL","2021-12-27T00:00:00+07:00"
"516","GL","117","GLJ220304-INT-PEA","PGVLR2","2022-04-19T12:51:16+07:00"
"517","GL","117","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"518","GL","117","GLJ220501H-BE-SUS14","SGULS14","2022-05-12T00:00:00+07:00"
"519","GL","117","GLJ230402R-BE-CRK","CGRLKRC","2023-03-31T00:00:00+07:00"
"520","GL","117","GLJ190201-BE-SUS","CGCLC","2021-07-05T11:56:15+07:00"
"521","GL","117","GLJ220304-INT-PEA","PGELA","2022-03-02T00:00:00+07:00"
"522","GL","117","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"523","GL","117","GLJ230602-BE-NEV2","NGELV2","2023-05-26T00:00:00+07:00"
"524","GL","117","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"525","GL","117","GLJ220204-INT-LUD","LGULD","2022-01-28T00:00:00+07:00"
"526","GL","117","GLJ220901-BE-7PS#","7GPLS#","2022-09-12T00:00:00+07:00"
"527","GL","117","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"528","GL","117","GLJ230402R-BE-CRK","DGRLG#","2023-04-18T16:38:35+07:00"
"529","GL","117","GLJ230501-BE-SUS18","SGULS18","2023-05-12T00:00:00+07:00"
"530","GL","117","GLJ210801-BE-SUS7","SGULS7","2021-07-30T00:00:00+07:00"
"531","GL","117","GLJ220304B-INT-PEA","CGOLA","2022-06-06T09:27:43+07:00"
"532","GL","117","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"533","GL","117","GLJ230701-BE-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"534","GL","117","GLJ230701R-BE-ISS","IGSLSRC","2023-06-29T00:00:00+07:00"
"535","GL","117","GLJ230801-BE-SUS19","SGULS19","2023-08-14T00:00:00+07:00"
"536","GL","117","GLJ240501-BE-SUS22","SGULS22","2024-05-13T00:00:00+07:00"
"537","GL","117","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"538","GL","117","GLJ210801-BE-LVD2","LGVLD2","2021-08-13T00:00:00+07:00"
"539","GL","117","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"540","GL","117","GLJ230215-INT-ORG","SGBLF#","2023-02-22T12:18:33+07:00"
"541","GL","117","GLJ230702-BE-ITR2#","IGTLR2#","2023-07-19T00:00:00+07:00"
"542","GL","117","GLJ230801-BE-ALU","AGLLU","2023-07-26T00:00:00+07:00"
"543","GL","117","GLJ230901-BE-5HE2#","5GHLE2#","2023-09-13T00:00:00+07:00"
"544","GL","117","GLJ231101D-BE-IRI","IGRLIR","2023-10-26T00:00:00+07:00"
"545","GL","117","GLJ231201-BE-ATL4","AGTLL4","2023-11-27T00:00:00+07:00"
"546","GL","117","GLJ220802H-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"547","GL","117","GLJ230502-BE-BFO","BGFLO","2023-04-28T00:00:00+07:00"
"548","GL","117","GLJ231001-BE-PYR#","PGYLR0#","2023-10-13T00:00:00+07:00"
"549","GL","117","GLJ231001-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"550","GL","117","GLJ220304B-INT-PEA","MGMLA","2022-04-21T11:07:52+07:00"
"551","GL","117","GLJ220304B-INT-PEA","OGALT4","2022-05-09T16:11:32+07:00"
"552","GL","117","GLJ220503-INT-PLT","PGLLT","2022-04-28T00:00:00+07:00"
"553","GL","117","GLJ220701-BE-PLF2","PGLLF2","2022-06-27T00:00:00+07:00"
"554","GL","117","GLJ230502D-BE-BFO","BGFLOR","2023-04-28T00:00:00+07:00"
"555","GL","117","GLJ230601-BE-LIB2#","LGILB2#","2023-06-12T00:00:00+07:00"
"556","GL","117","GLJ230901-BE-AMA","AGMLA","2023-08-28T00:00:00+07:00"
"557","GL","117","GLJ240201-BE-SUS21","SGULS21","2024-02-12T00:00:00+07:00"
"558","GL","117","GLJ230801D-BE-ALU","AGLLUR","2023-07-26T00:00:00+07:00"
"559","GL","117","GLJ231201-BE-PGE2#","PGGLE2#","2023-12-15T00:00:00+07:00"
"560","GL","117","GLJ231201R-BE-ATL4","AGTLL4R","2023-12-01T00:00:00+07:00"
"561","GL","123","GLJ220203-INT-LUD","LGULD","2022-01-28T00:00:00+07:00"
"562","GL","123","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"563","GL","123","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"564","GL","123","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"565","GL","123","GLJ230703-INT-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"566","GL","123","GLJ231201-BE-ATL4","AGTLL4","2023-11-27T00:00:00+07:00"
"567","GL","123","GLJ240201D-BE-PDL","PGDLLR","2024-01-26T00:00:00+07:00"
"568","GL","123","GLJ240401-BE-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"569","GL","123","GLJ211204-INT-SCF","SGCLF","2021-12-01T00:00:00+07:00"
"570","GL","123","GLJ221102-BE-SUS16","SGULS16","2022-11-11T00:00:00+07:00"
"571","GL","123","GLJ230502-BE-SUS18","SGULS18","2023-05-12T00:00:00+07:00"
"572","GL","123","GLJ240201-BE-PDL","PGDLL","2024-01-26T00:00:00+07:00"
"573","GL","123","GLJ240401-BE-KEY2@","KGELY2@","2024-04-12T00:00:00+07:00"
"574","GL","123","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"575","GL","123","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"576","GL","123","GLJ231002-BE-TV2C","TGHLB2#","2023-10-24T11:02:09+07:00"
"577","GL","123","GLJ231002-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"578","GL","123","GLJ231201-BE-PGE2#","PGGLE2#","2023-12-15T00:00:00+07:00"
"579","GL","123","GLJ210501-BE-SUS6","SGULS6","2021-05-07T00:00:00+07:00"
"580","GL","123","GLJ240101-BE-CTMC","CGTLMAC","2024-01-01T00:00:00+07:00"
"581","GL","123","GLJ240301-BE-7RIE#","7GRLIE#","2024-02-26T00:00:00+07:00"
"582","GL","123","GLJ240301H-BE-LTO3#","LGTLO3#","2024-03-13T00:00:00+07:00"
"583","GL","123","GLJ240501R-BE-HB22#","HGBL22R#","2024-04-29T00:00:00+07:00"
"584","GL","123","GLJ200155-INT-LOY","HGELM","2021-05-19T15:34:41+07:00"
"585","GL","123","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"586","GL","123","GLJ220803-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"587","GL","123","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"588","GL","123","GLJ231002-BE-TV2C","GGLLT2@","2023-10-24T11:02:36+07:00"
